experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,0,18,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.027777777777777776,0.0,36,15.083333333333334,0.1837245696400626,0.6623616236162362,0.600739371534196
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,1,20,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.0,0.0,40,16.175,0.19803829985987856,0.6037151702786377,0.49457364341085275
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,2,16,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.0,0.0,31,15.32258064516129,0.22743682310469315,0.5590717299578059,0.4460887949260042
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,3,11,,,0,0.4897959183673468,0.3,1,,,0.0,0.0,0.0,22,15.0,0.26413206603301653,0.5075987841945289,0.375
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,4,20,,,0,0.8163265306122447,0.5857142857142857,1,,,0.0,0.0,0.0,40,17.1,0.2143510054844607,0.5563689604685212,0.4457478005865103
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,5,20,,,0,0.8163265306122447,0.5714285714285714,1,,,0.0,0.0,0.0,39,18.846153846153847,0.23409039802113785,0.5395095367847411,0.4092769440654843
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,6,20,,,0,0.9551020408163264,0.8571428571428571,1,,,0.0,0.0,0.0,40,21.225,0.24185149469623915,0.5011792452830188,0.34002361275088544
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,7,20,,,0,0.7510204081632651,0.5428571428571428,1,,,0.0,0.0,0.0,39,18.41025641025641,0.19735927727588604,0.6290097629009763,0.526536312849162
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,8,7,,,0,0.6734693877551019,0.44285714285714284,1,,,0.0,0.0,0.0,14,18.357142857142858,0.3936899862825789,0.27734375,0.16470588235294115
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,9,20,,,0,0.9183673469387753,0.7142857142857143,1,,,0.0,0.0,0.0,39,13.615384615384615,0.15262694452597594,0.7264150943396226,0.6427221172022684
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,10,13,,,0,0.9183673469387753,0.7142857142857143,1,,,0.0,0.038461538461538464,0.0,26,19.53846153846154,0.2696969696969697,0.4714003944773175,0.34782608695652173
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,11,17,,,0,0.8163265306122447,0.5714285714285714,1,,,0.0,0.0,0.0,34,16.647058823529413,0.21826574348829542,0.6141592920353982,0.4804964539007093
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,12,20,,,0,0.9795918367346939,0.8571428571428571,1,,,0.0,0.0,0.0,40,17.975,0.21734077173407718,0.5557103064066853,0.40167364016736407
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,13,20,,,0,0.9795918367346939,0.8571428571428571,1,,,0.0,0.0,0.0,39,17.743589743589745,0.15203795557472505,0.6685962373371925,0.6043478260869566
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,14,20,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.0,0.0,40,17.2,0.1927406386400184,0.6404657933042213,0.5174927113702623
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,15,5,,,0,0.7224489795918365,0.5714285714285714,1,,,0.0,0.0,0.0,10,18.9,0.42140151515151514,0.25,0.14973262032085566
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,16,20,,,0,0.4897959183673468,0.2857142857142857,1,,,0.0,0.0,0.0,40,19.775,0.1812375249500998,0.6430379746835443,0.5348542458808618
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,17,18,,,0,0.8367346938775508,0.6571428571428571,1,,,0.0,0.0,0.0,36,19.833333333333332,0.2264378927017883,0.5750350631136045,0.4297752808988764
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,18,20,,,0,0.8163265306122447,0.5714285714285714,1,,,0.0,0.0,0.0,40,17.375,0.16034359341445956,0.6959654178674352,0.6363636363636364
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,19,6,,,0,0.7306122448979591,0.5285714285714286,1,,,0.0,0.0,0.0,12,17.166666666666668,0.3512575888985256,0.35121951219512193,0.21078431372549022
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,20,12,,,0,0.8163265306122447,0.5714285714285714,1,,,0.0,0.041666666666666664,0.0,24,17.125,0.24229583975346689,0.551219512195122,0.4156479217603912
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,21,19,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.0,0.0,38,14.657894736842104,0.1556576680068926,0.7194244604316546,0.6576576576576576
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,22,4,,,0,0.8316326530612244,0.6964285714285714,1,,,0.0,0.0,0.0,8,14.75,0.5238095238095238,0.1282051282051282,0.051724137931034475
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,23,20,,,0,0.6734693877551019,0.42857142857142855,1,,,0.0,0.0,0.0,40,19.2,0.19029399919452275,0.6140808344198174,0.4856396866840731
M2,M2/none/cross_origin,L2_observed,bertrand,canonical,24,4,,,0,0.6734693877551019,0.5,1,,,0.0,0.0,0.0,8,15.75,0.4483240223463687,0.23199999999999998,0.12096774193548387
