experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,0,18,0.0,0,1,0.0,,0,4,0.0,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,1,20,0.0,0,1,0.0,,0,6,0.0,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,2,16,0.9,1,1,0.95,,0,0,0.078125,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,3,11,0.0,0,1,0.0,,0,2,0.0,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,4,20,0.1,0,1,0.15,,0,0,0.046875,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,5,20,0.1,0,1,0.15,,0,3,0.025951557093425604,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,6,20,0.3,0,1,0.35,,0,2,0.18904320987654322,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,7,20,0.0,0,1,0.0,,0,3,0.0,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,8,7,0.7,0,1,0.75,,0,0,0.1326530612244898,,0.0,0.0,0,,,,
A6,A6/perfect/stated/same_origin_cn,L0_none,ipd,canonical,9,20,0.1,0,1,0.15,,0,3,0.09169550173010381,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,0,18,0.8,0,1,0.9,,0,0,0.08333333333333333,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,1,20,0.0,0,1,0.0,,0,6,0.0,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,2,16,0.3,0,1,0.45,,0,7,0.05555555555555555,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,3,11,1.0,1,1,1.0,,0,0,0.08264462809917356,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,4,20,0.1,0,1,0.15,,0,0,0.1275,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,5,20,0.0,0,1,0.0,,0,0,0.171875,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,6,20,0.0,0,1,0.0,,0,4,0.046875,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,7,20,0.5,0,1,0.65,,0,4,0.1630859375,,0.0,0.0,0,,,,
A6,A6/perfect/unstated/same_origin_cn,L0_none,ipd,canonical,8,7,0.4,0,1,0.6,,0,4,0.0,,0.0,0.0,0,,,,
