experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,100,20,0.1,0,1,0.15,,0,0,0.1275,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,101,12,0.5,0,1,0.65,,0,0,0.1440972222222222,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,102,20,0.0,0,1,0.0,,0,11,0.024691358024691357,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,103,1,1.0,1,1,1.0,,0,,,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,104,20,0.1,0,1,0.15,,0,0,0.15,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,105,20,0.1,0,1,0.15,,0,4,0.05859375,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,106,10,0.8,0,1,0.8,,0,0,0.09,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,107,3,0.5,0,1,0.5833333333333334,,0,,,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,108,17,0.1,0,1,0.15,,0,5,0.046875,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,109,20,0.1,0,1,0.15,,0,0,0.161875,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,110,20,0.1,0,1,0.15,,0,5,0.02888888888888889,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,111,20,0.2,0,1,0.3,,0,4,0.1396484375,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,112,20,0.0,0,1,0.0,,0,12,0.0,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,113,20,0.9,1,1,0.95,,0,0,0.10687500000000001,,0.025,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,114,7,0.7,0,1,0.75,,0,0,0.1326530612244898,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,115,7,0.3,0,1,0.45,,0,,,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,116,20,0.6,0,1,0.8,,0,1,0.13850415512465372,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,117,12,1.0,1,1,1.0,,0,3,0.0,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,118,20,0.1,0,1,0.15,,0,11,0.024691358024691357,,0.025,0.0,0,,,,
G1,G1/ipd/neutral/L0_none/cross_origin,L0_none,ipd,canonical,119,5,0.6,0,1,0.7,,0,,,,0.0,0.0,0,,,,
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,100,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,15.6,0.1651829871414441,0.6886035313001605,0.6109324758842444
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,101,12,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,24,14.083333333333334,0.16824196597353497,0.7329376854599406,0.6875
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,102,20,0.5,0,1,0.65,,0,3,0.08996539792387544,0.7741935483870968,0.0,0.0,40,18.225,0.19441290029525324,0.6112637362637363,0.5116918844566712
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,103,1,1.0,1,1,1.0,,0,,,1.0,0.0,0.0,2,13.5,0.8726114649681529,0.0,0.0
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,104,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,15.275,0.16293013555787278,0.6836065573770491,0.5911330049261083
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,105,20,0.1,0,1,0.15,,0,0,0.165,0.3333333333333333,0.0,0.0,40,17.15,0.2344724370167124,0.5226277372262773,0.41812865497076024
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,106,10,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,20,11.4,0.21635687732342007,0.6255506607929515,0.5530973451327434
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,107,3,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,6,10.166666666666666,0.535,0.09999999999999998,0.03389830508474578
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,108,17,1.0,1,1,1.0,,0,0,0.07439446366782007,0.8260869565217391,0.0,0.0,34,16.735294117647058,0.20568647540983606,0.5475352112676056,0.4479717813051146
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,109,20,0.6,0,1,0.6,,0,0,0.14,0.6428571428571429,0.0,0.0,40,17.725,0.21755545068428503,0.557909604519774,0.41725601131541723
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,110,20,1.0,1,1,1.0,,0,0,0.0225,0.9375,0.0,0.0,40,16.925,0.19846974263853467,0.5813609467455622,0.47111111111111115
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,111,20,0.8,0,1,0.9,,0,0,0.031875,1.0,0.0,0.0,40,16.75,0.14794448808588637,0.7384155455904335,0.6706586826347305
G1,G1/ipd/neutral/L2_observed/cross_origin,L2_observed,ipd,canonical,112,20,1.0,1,1,1.0,,0,0,0.0225,0.9428571428571428,0.0,0.0,40,18.05,0.15801457194899818,0.7156726768377254,0.6388888888888888
