experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,0,18,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,1,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,2,16,0.0,0,1,0.0,,0,0,0.0146484375,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,3,11,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,4,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,5,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,6,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,7,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,8,7,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,9,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,10,13,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/canonical/family2_self,L0_none,ipd,canonical,11,17,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,0,18,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,1,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,2,16,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,3,11,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,4,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,5,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,6,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,7,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,8,7,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,9,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,10,13,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/canonical/family2_self,L2_observed,ipd,canonical,11,17,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,0,18,0.5,0,1,0.65,,0,3,0.09555555555555556,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,1,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,2,16,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,3,11,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,4,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,5,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,6,20,0.1,0,1,0.15,,0,0,0.011875,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,7,20,0.1,0,1,0.15,,0,0,0.0225,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,8,7,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,9,20,0.0,0,1,0.0,,0,6,0.016581632653061226,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,10,13,0.2,0,1,0.3,,0,0,0.05325443786982249,,1.0,0.0,0,,,,
A1,A1/L0_none/novel/family2_self,L0_none,ipd,novel,11,17,0.1,0,1,0.15,,0,0,0.01384083044982699,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,0,18,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,1,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,2,16,0.1,0,1,0.15,,0,0,0.02734375,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,3,11,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,4,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,5,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,6,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,7,20,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,8,7,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,9,20,0.0,0,1,0.0,,0,5,0.015555555555555555,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,10,13,0.0,0,1,0.0,,0,0,0.0,,1.0,0.0,0,,,,
A1,A1/L2_observed/novel/family2_self,L2_observed,ipd,novel,11,17,0.0,0,1,0.0,,0,0,0.01384083044982699,,1.0,0.0,0,,,,
