experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,100,20,0.0,0,1,0.0,,0,3,0.0,0.2,0.0,0.0,40,4.0,0.07478890229191798,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,101,12,0.0,0,1,0.0,,0,2,0.0,0.09090909090909091,0.0,0.0,24,4.0,0.12109375,0.9368421052631579,0.925531914893617
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,102,20,0.0,0,1,0.0,,0,1,0.0,0.1,0.0,0.0,40,4.0,0.08443908323281062,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,103,1,1.0,1,1,1.0,,0,,,1.0,0.0,0.0,2,4.0,1.0222222222222221,0.4285714285714286,0.33333333333333337
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,104,20,0.0,0,1,0.0,,0,3,0.0,0.15384615384615385,0.0,0.0,40,4.0,0.07875894988066826,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,105,20,0.0,0,1,0.0,,0,1,0.0,0.1,0.0,0.0,40,4.0,0.08443908323281062,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,106,10,0.0,0,1,0.0,,0,3,0.0,0.1111111111111111,0.0,0.0,20,4.0,0.13380281690140844,0.9240506329113924,0.9102564102564102
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,107,3,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,6,4.0,0.4122137404580153,0.7391304347826086,0.6818181818181819
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,108,17,0.0,0,1,0.0,,0,8,0.0,0.23333333333333334,0.0,0.0,34,4.0,0.07932379713914174,0.9555555555555556,0.9477611940298507
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,109,20,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,40,4.0,0.081145584725537,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,110,20,0.0,0,1,0.0,,0,1,0.0,0.07142857142857142,0.0,0.0,40,4.0,0.08085612366230678,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,111,20,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,40,4.0,0.08140947752126367,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,112,20,0.0,0,1,0.0,,0,1,0.012465373961218837,0.1111111111111111,0.0,0.0,40,4.0,0.08353510895883777,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,113,20,0.0,0,1,0.0,,0,0,0.011875,0.05263157894736842,0.0,0.0,40,4.0,0.0852803738317757,0.9622641509433962,0.9556962025316456
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,114,7,0.0,0,1,0.0,,0,2,0.0,0.16666666666666666,0.0,0.0,14,4.0,0.1919191919191919,0.8909090909090909,0.8703703703703703
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,115,7,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,14,4.0,0.19865319865319866,0.8909090909090909,0.8703703703703703
C1,C1/selected/same_origin_cn,L1_signal,ipd,canonical,116,20,0.0,0,1,0.0,,0,5,0.0,0.23529411764705882,0.0,0.0,40,4.0,0.08588235294117647,0.9622641509433962,0.9556962025316456
