arm,lockin,coop,open_coop,proposal,proposal_frac,intention_only_frac,msg_len
L3_private,1.0,0.8958333333333334,0.8333333333333334,1,1.0,0.0,85.45833333333333
L3_private,1.0,1.0,1.0,1,1.0,0.0,67.72727272727273
L3_private,1.0,1.0,1.0,1,1.0,0.0,105.15
L3_private,1.0,1.0,1.0,1,1.0,0.0,86.15
L3_private,1.0,0.95,1.0,1,0.925,0.0,106.25
L3_private,1.0,1.0,1.0,1,1.0,0.0,101.1
L3_private,1.0,0.8571428571428571,1.0,1,1.0,0.0,95.28571428571429
L3_private,1.0,1.0,1.0,1,1.0,0.0,81.025
L3_private,0.0,0.1388888888888889,0.6666666666666666,1,0.6666666666666666,0.0,153.58333333333334
L3_private,1.0,0.925,1.0,1,1.0,0.0,195.25
L3_private,0.0,0.40625,0.8333333333333334,1,0.625,0.03125,186.5
L3_private,0.0,0.5909090909090909,0.6666666666666666,1,1.0,0.0,170.1818181818182
L3_private,0.0,0.0,0.0,1,0.325,0.0,149.975
L3_private,1.0,0.85,1.0,1,1.0,0.0,236.575
L3_private,0.0,0.025,0.0,1,0.525,0.15,142.525
L3_private,1.0,0.9,0.6666666666666666,1,0.925,0.0,194.225
L3_private,0.0,0.21428571428571427,0.3333333333333333,1,0.7142857142857143,0.0,181.07142857142858
L3_private,1.0,0.95,1.0,1,0.95,0.0,182.85
L3_private,1.0,1.0,1.0,1,1.0,0.0,228.925
L3_private,1.0,1.0,1.0,1,1.0,0.0,200.04166666666666
L3_private,1.0,1.0,1.0,1,1.0,0.0,207.25
L3_private,1.0,1.0,1.0,1,1.0,0.0,135.0
L3_private,1.0,1.0,1.0,1,1.0,0.0,205.0
L3_private,1.0,1.0,1.0,1,1.0,0.0,194.525
L3_private,1.0,1.0,1.0,1,1.0,0.0,166.5
L3_private,1.0,1.0,1.0,1,1.0,0.0,111.83333333333333
L3_private,0.0,0.11764705882352941,0.16666666666666666,1,0.9411764705882353,0.0,202.52941176470588
L3_private,0.0,0.5,0.3333333333333333,1,0.9230769230769231,0.0,239.475
L3_private,1.0,1.0,1.0,1,0.9444444444444444,0.0,70.77777777777777
L3_private,0.0,0.775,0.6666666666666666,1,0.6,0.0,76.8
L3_private,1.0,0.90625,0.5,1,0.875,0.0,68.25
L3_private,1.0,1.0,1.0,1,1.0,0.0,87.68181818181819
L3_private,1.0,0.925,1.0,1,1.0,0.0,82.85
L3_private,1.0,1.0,1.0,1,1.0,0.0,95.125
L3_private,1.0,1.0,1.0,1,1.0,0.0,79.25
L3_private,1.0,1.0,1.0,1,1.0,0.0,75.95
L3_private,1.0,1.0,1.0,1,0.9285714285714286,0.0,81.35714285714286
L3_private,1.0,1.0,1.0,1,1.0,0.0,85.95
L3_private,1.0,0.8461538461538461,0.8333333333333334,1,1.0,0.0,111.48076923076923
L3_private,1.0,0.9090909090909091,0.9166666666666666,1,1.0,0.0,139.08928571428572
L3_private,1.0,0.8333333333333334,0.9166666666666666,1,1.0,0.0,123.60416666666667
L3_private,1.0,1.0,1.0,1,1.0,0.0,158.13636363636363
L3_private,0.0,0.45,1.0,1,0.85,0.1,149.575
L3_private,1.0,0.9487179487179487,1.0,1,1.0,0.0,156.525
L3_private,0.0,0.15,0.3333333333333333,1,1.0,0.0,152.9
L3_private,1.0,0.8461538461538461,1.0,1,1.0,0.0,141.6
L3_private,0.0,0.23076923076923078,0.16666666666666666,1,0.9230769230769231,0.07692307692307693,155.35714285714286
L3_private,1.0,0.95,1.0,1,1.0,0.0,175.775
L3_private,0.0,0.6666666666666666,1.0,1,0.7222222222222222,0.0,130.94444444444446
L3_private,0.0,0.8,0.5,1,0.65,0.0,145.9
L3_private,1.0,0.90625,1.0,1,0.84375,0.0,123.1875
L3_private,1.0,0.9090909090909091,1.0,1,0.9545454545454546,0.0,143.6818181818182
L3_private,1.0,0.875,0.5,1,0.725,0.0,135.85
L3_private,1.0,0.925,1.0,1,0.925,0.0,140.45
L3_private,1.0,0.95,1.0,1,0.925,0.0,153.6
L3_private,1.0,0.95,1.0,1,0.85,0.0,137.825
L3_private,1.0,1.0,1.0,1,0.8571428571428571,0.0,124.21428571428571
L3_private,1.0,1.0,1.0,1,0.125,0.0,130.6
L2_observed,1.0,1.0,1.0,1,1.0,0.0,101.77777777777777
L2_observed,1.0,0.925,1.0,1,0.975,0.0,107.25
L2_observed,1.0,0.9375,1.0,1,0.9375,0.0,102.78125
L2_observed,1.0,0.9090909090909091,1.0,1,1.0,0.0,114.54545454545455
L2_observed,1.0,0.95,1.0,1,0.925,0.0,96.625
L2_observed,1.0,0.9,1.0,1,0.925,0.0,113.475
L2_observed,1.0,0.875,1.0,1,0.875,0.025,88.55
L2_observed,1.0,0.875,1.0,1,0.925,0.0,86.35
L2_observed,0.0,0.7222222222222222,1.0,1,1.0,0.0,167.66666666666666
L2_observed,1.0,0.95,1.0,1,1.0,0.0,135.525
L2_observed,0.0,0.09375,0.16666666666666666,1,0.78125,0.21875,187.5
L2_observed,1.0,1.0,1.0,1,1.0,0.0,121.18181818181819
L2_observed,0.0,0.625,1.0,1,1.0,0.0,154.625
L2_observed,1.0,0.95,1.0,1,1.0,0.0,168.975
L2_observed,0.0,0.1,0.3333333333333333,1,0.6,0.4,187.475
L2_observed,1.0,0.925,1.0,1,1.0,0.0,171.425
L2_observed,1.0,1.0,1.0,1,1.0,0.0,72.63888888888889
L2_observed,1.0,1.0,1.0,1,1.0,0.0,91.45
L2_observed,1.0,0.9375,1.0,1,0.96875,0.0,70.5
L2_observed,1.0,0.9090909090909091,1.0,1,0.9545454545454546,0.0,73.22727272727273
L2_observed,1.0,0.95,1.0,1,0.975,0.0,116.1
L2_observed,1.0,1.0,1.0,1,1.0,0.0,71.325
L2_observed,1.0,0.975,1.0,1,0.975,0.0,93.675
L2_observed,1.0,1.0,1.0,1,1.0,0.0,91.025
L2_observed,0.0,0.2777777777777778,0.8333333333333334,1,0.8611111111111112,0.08333333333333333,166.86111111111111
L2_observed,1.0,0.95,1.0,1,1.0,0.0,146.6
L2_observed,1.0,0.90625,1.0,1,0.96875,0.0,142.65625
L2_observed,1.0,1.0,1.0,1,1.0,0.0,137.77272727272728
L2_observed,0.0,0.8,1.0,1,1.0,0.0,156.425
L2_observed,0.0,0.8,1.0,1,1.0,0.0,143.675
L2_observed,1.0,0.95,1.0,1,1.0,0.0,158.225
L2_observed,0.0,0.625,1.0,1,0.975,0.025,143.65
L2_observed,0.0,0.6111111111111112,0.16666666666666666,1,0.7222222222222222,0.0,116.27777777777777
L2_observed,1.0,0.85,1.0,1,0.875,0.0,85.85
L2_observed,1.0,0.9375,1.0,1,0.90625,0.0,104.34375
L2_observed,1.0,0.9545454545454546,1.0,1,0.9545454545454546,0.0,58.45454545454545
L2_observed,0.0,0.3,0.6666666666666666,1,0.625,0.0,121.425
L2_observed,1.0,0.925,1.0,1,1.0,0.0,79.675
L2_observed,0.0,0.6,1.0,1,0.75,0.0,109.575
L2_observed,1.0,0.925,1.0,1,0.95,0.0,106.2
L2_observed,1.0,0.9444444444444444,1.0,1,1.0,0.0,151.05555555555554
L2_observed,1.0,0.925,1.0,1,1.0,0.0,144.05
L2_observed,1.0,0.84375,1.0,1,1.0,0.0,164.46875
L2_observed,1.0,1.0,1.0,1,1.0,0.0,156.0
L2_observed,0.0,0.725,1.0,1,1.0,0.0,175.675
L2_observed,1.0,0.95,1.0,1,1.0,0.0,168.75
L2_observed,0.0,0.5,0.3333333333333333,1,1.0,0.0,178.7
L2_observed,0.0,0.475,1.0,1,1.0,0.0,173.925
L2_observed,1.0,1.0,1.0,1,1.0,0.0,90.80555555555556
L2_observed,0.0,0.575,1.0,1,0.725,0.0,102.075
L2_observed,1.0,0.90625,1.0,1,0.875,0.0,103.65625
L2_observed,1.0,0.9545454545454546,1.0,1,0.8636363636363636,0.0,103.68181818181819
L2_observed,0.0,0.725,1.0,1,0.85,0.1,99.325
L2_observed,1.0,1.0,1.0,1,1.0,0.0,69.125
L2_observed,1.0,0.95,1.0,1,0.95,0.0,112.925
L2_observed,1.0,1.0,1.0,1,1.0,0.0,84.525
L2_observed,0.0,0.5277777777777778,1.0,1,1.0,0.0,179.22222222222223
L2_observed,0.0,0.625,1.0,1,1.0,0.0,152.975
L2_observed,1.0,0.9375,1.0,1,1.0,0.0,163.53125
L2_observed,1.0,1.0,1.0,1,1.0,0.0,180.3181818181818
L2_observed,0.0,0.2,0.3333333333333333,1,0.6,0.325,181.1
L2_observed,1.0,0.925,1.0,1,1.0,0.0,165.325
L2_observed,0.0,0.675,1.0,1,0.975,0.0,143.875
L2_observed,0.0,0.475,1.0,1,1.0,0.0,143.45
L2_observed,1.0,1.0,1.0,1,1.0,0.0,56.0
L2_observed,0.0,0.75,0.8333333333333334,1,1.0,0.0,56.0
L2_observed,1.0,0.95,1.0,1,0.8,0.0,101.575
L2_observed,1.0,0.875,1.0,1,1.0,0.0,97.20833333333333
L2_observed,1.0,0.85,1.0,1,1.0,0.0,97.275
L2_observed,1.0,1.0,1.0,1,1.0,0.0,90.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,71.55
L2_observed,0.0,0.65,1.0,1,0.775,0.0,101.75
L2_observed,1.0,1.0,1.0,1,1.0,0.0,97.15
L2_observed,1.0,1.0,1.0,1,1.0,0.0,76.0
L2_observed,1.0,0.8529411764705882,0.5,1,0.9705882352941176,0.0,105.52941176470588
L2_observed,1.0,0.975,1.0,1,0.975,0.0,102.4
L2_observed,1.0,0.95,1.0,1,0.95,0.0,107.25
L2_observed,1.0,0.825,1.0,1,0.85,0.0,95.425
L2_observed,1.0,0.95,1.0,1,0.95,0.0,112.35
L2_observed,1.0,0.9,1.0,1,0.825,0.0,101.75
L2_observed,1.0,1.0,1.0,1,1.0,0.0,86.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,106.64285714285714
L2_observed,1.0,0.925,1.0,1,0.95,0.0,103.15
L2_observed,0.0,0.3333333333333333,0.5,1,0.5833333333333334,0.0,110.41666666666667
L2_observed,1.0,0.95,1.0,1,0.875,0.0,83.225
L2_observed,1.0,1.0,1.0,1,1.0,0.0,89.8
L2_observed,0.0,0.625,0.6666666666666666,1,1.0,0.0,56.0
L2_observed,0.0,0.75,0.8333333333333334,1,1.0,0.0,56.0
L2_observed,0.0,0.525,0.16666666666666666,1,0.95,0.025,190.625
L2_observed,1.0,0.9583333333333334,1.0,1,1.0,0.0,126.20833333333333
L2_observed,0.0,0.725,1.0,1,1.0,0.0,175.175
L2_observed,0.0,0.5,0.5,1,1.0,0.0,57.5
L2_observed,1.0,0.9,1.0,1,1.0,0.0,168.65
L2_observed,0.0,0.725,1.0,1,1.0,0.0,167.35
L2_observed,1.0,0.9,1.0,1,1.0,0.0,109.75
L2_observed,0.0,0.16666666666666666,0.16666666666666666,1,0.6666666666666666,0.3333333333333333,143.83333333333334
L2_observed,1.0,0.9411764705882353,1.0,1,0.9705882352941176,0.0,153.97058823529412
L2_observed,0.0,0.2,0.5,1,1.0,0.0,164.525
L2_observed,0.0,0.775,1.0,1,1.0,0.0,164.925
L2_observed,1.0,0.975,1.0,1,1.0,0.0,174.85
L2_observed,1.0,1.0,1.0,1,1.0,0.0,127.575
L2_observed,1.0,0.825,1.0,1,1.0,0.0,153.8
L2_observed,1.0,1.0,1.0,1,1.0,0.0,112.57142857142857
L2_observed,0.0,0.21428571428571427,0.5,1,0.8571428571428571,0.14285714285714285,123.78571428571429
L2_observed,0.0,0.125,0.5,1,0.95,0.05,167.775
L2_observed,0.0,0.3333333333333333,0.5,1,1.0,0.0,145.16666666666666
L2_observed,1.0,0.925,1.0,1,1.0,0.0,136.425
L2_observed,1.0,1.0,1.0,1,1.0,0.0,111.0
L0_none,0.0,0.75,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.75,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.45,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.75,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.25,0.8333333333333334,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0
L0_none,1.0,0.8235294117647058,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.55,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.175,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.525,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.35714285714285715,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.6428571428571429,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.20833333333333334,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.175,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.6666666666666666,0,0.0,0.0,0.0
L0_none,1.0,0.875,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.3,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.6,1.0,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.3333333333333333,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.17647058823529413,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.425,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.25,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.575,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.3,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.42857142857142855,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.175,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.4166666666666667,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.525,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.7,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.38636363636363635,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.20833333333333334,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.25,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.4090909090909091,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.25,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.42857142857142855,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.75,0.9166666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.2916666666666667,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.53125,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.5909090909090909,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.45,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.35714285714285715,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.325,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.75,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.3,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.3333333333333333,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.6666666666666666,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.425,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.15,0.5,0,0.0,0.0,0.0
L0_none,1.0,1.0,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5294117647058824,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.225,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.6,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.65,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.35714285714285715,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.7142857142857143,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.775,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.375,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.7,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.375,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.8,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.65,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.425,1.0,0,0.0,0.0,0.0
L0_none,1.0,0.85,1.0,0,0.0,0.0,0.0
L0_none,1.0,0.8333333333333334,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.11764705882352941,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.65,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.5,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.775,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.7142857142857143,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.14285714285714285,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.625,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.3333333333333333,0.6666666666666666,0,0.0,0.0,0.0
L0_none,1.0,0.825,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.18181818181818182,0.4166666666666667,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.25,0,0.0,0.0,0.0
L0_none,1.0,0.875,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.045454545454545456,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.1,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.05,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.7857142857142857,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.3,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.7954545454545454,0.75,0,0.0,0.0,0.0
L0_none,0.0,0.16666666666666666,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.4375,0.6666666666666666,0,0.0,0.0,0.0
L0_none,1.0,0.9090909090909091,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.35,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.375,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.625,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.5714285714285714,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.4,1.0,0,0.0,0.0,0.0
C1:free,0.0,0.775,1.0,1,1.0,0.0,161.775
C1:free,0.0,0.4583333333333333,0.8333333333333334,1,1.0,0.0,136.58333333333334
C1:free,1.0,0.875,1.0,1,1.0,0.0,167.0
C1:free,0.0,0.0,0.0,1,1.0,0.0,73.0
C1:free,0.0,0.375,0.5,1,1.0,0.0,170.925
C1:free,0.0,0.45,1.0,1,1.0,0.0,153.725
C1:free,1.0,1.0,1.0,1,1.0,0.0,149.85
C1:free,0.0,0.16666666666666666,0.16666666666666666,1,1.0,0.0,105.33333333333333
C1:free,1.0,0.9411764705882353,1.0,1,1.0,0.0,157.0
C1:free,1.0,1.0,1.0,1,1.0,0.0,141.175
C1:free,1.0,1.0,1.0,1,1.0,0.0,129.75
C1:free,0.0,0.675,1.0,1,1.0,0.0,182.75
C1:free,0.0,0.8,1.0,1,1.0,0.0,164.5
C1:free,1.0,0.95,1.0,1,1.0,0.0,139.3
C1:free,1.0,0.9285714285714286,0.8333333333333334,1,1.0,0.0,129.14285714285714
C1:free,1.0,1.0,1.0,1,1.0,0.0,117.78571428571429
C1:free,1.0,0.975,1.0,1,1.0,0.0,131.875
C1:free,1.0,0.9583333333333334,1.0,1,1.0,0.0,122.58333333333333
C1:free,0.0,0.2,0.6666666666666666,1,1.0,0.0,187.9
C1:free,1.0,1.0,1.0,1,1.0,0.0,138.7
C1:restricted,0.0,0.1,0.5,0,0.0,1.0,20.525
C1:restricted,0.0,0.041666666666666664,0.16666666666666666,0,0.0,1.0,25.875
C1:restricted,0.0,0.025,0.16666666666666666,0,0.0,1.0,14.675
C1:restricted,0.0,0.5,0.5,0,0.0,1.0,11.5
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,10.65
C1:restricted,0.0,0.075,0.5,0,0.0,1.0,21.325
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,20.2
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,21.5
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,24.941176470588236
C1:restricted,0.0,0.025,0.16666666666666666,0,0.0,1.0,14.125
C1:restricted,0.0,0.025,0.16666666666666666,0,0.0,1.0,25.45
C1:restricted,0.0,0.025,0.16666666666666666,0,0.0,1.0,25.6
C1:restricted,0.0,0.025,0.0,0,0.0,1.0,10.525
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,24.625
C1:restricted,0.0,0.07142857142857142,0.16666666666666666,0,0.0,1.0,23.714285714285715
C1:restricted,0.0,0.14285714285714285,0.3333333333333333,0,0.0,1.0,23.5
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,25.45
C1:restricted,0.0,0.0,0.0,0,0.0,1.0,24.416666666666668
C1:restricted,0.0,0.075,0.5,0,0.0,1.0,20.175
C1:restricted,0.0,0.1,0.16666666666666666,0,0.0,1.0,25.4
C1:selected,0.0,0.05,0.3333333333333333,0,0.0,1.0,19.75
C1:selected,0.0,0.041666666666666664,0.16666666666666666,0,0.0,1.0,20.375
C1:selected,0.0,0.025,0.16666666666666666,0,0.0,1.0,19.75
C1:selected,1.0,1.0,1.0,0,0.0,1.0,22.0
C1:selected,0.0,0.05,0.3333333333333333,0,0.0,1.0,19.975
C1:selected,0.0,0.025,0.16666666666666666,0,0.0,1.0,19.75
C1:selected,0.0,0.1,0.3333333333333333,0,0.0,1.0,20.35
C1:selected,0.0,0.0,0.0,0,0.0,1.0,21.0
C1:selected,0.0,0.20588235294117646,0.5,0,0.0,1.0,21.647058823529413
C1:selected,0.0,0.0,0.0,0,0.0,1.0,19.975
C1:selected,0.0,0.025,0.16666666666666666,0,0.0,1.0,20.05
C1:selected,0.0,0.0,0.0,0,0.0,1.0,19.6
C1:selected,0.0,0.05,0.16666666666666666,0,0.0,1.0,19.675
C1:selected,0.0,0.025,0.0,0,0.0,1.0,20.425
C1:selected,0.0,0.07142857142857142,0.16666666666666666,0,0.0,1.0,20.285714285714285
C1:selected,0.0,0.0,0.0,0,0.0,1.0,20.285714285714285
C1:selected,0.0,0.1,0.5,0,0.0,1.0,20.275
C1:selected,0.0,0.08333333333333333,0.16666666666666666,0,0.0,1.0,20.75
C1:selected,0.0,0.05,0.16666666666666666,0,0.0,1.0,19.975
C1:selected,0.0,0.0,0.0,0,0.0,1.0,20.5
L0_none,0.0,0.16666666666666666,0.3333333333333333,0,0.0,0.0,0.0
L0_none,0.0,0.375,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.5416666666666666,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.45454545454545453,0.6666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.4166666666666667,0.8333333333333334,0,0.0,0.0,0.0
L0_none,0.0,0.20833333333333334,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.75,0.16666666666666666,0,0.0,0.0,0.0
L0_none,0.0,0.375,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.21428571428571427,0.16666666666666666,0,0.0,0.0,0.0
L0_none,1.0,0.875,1.0,0,0.0,0.0,0.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,142.45833333333334
L2_observed,1.0,0.875,1.0,1,1.0,0.0,143.16666666666666
L2_observed,1.0,1.0,1.0,1,1.0,0.0,148.29166666666666
L2_observed,1.0,1.0,1.0,1,1.0,0.0,135.9090909090909
L2_observed,1.0,1.0,1.0,1,1.0,0.0,156.5
L2_observed,1.0,0.8333333333333334,1.0,1,1.0,0.0,142.79166666666666
L2_observed,1.0,0.875,1.0,1,1.0,0.0,117.45833333333333
L2_observed,1.0,1.0,1.0,1,1.0,0.0,142.0
L2_observed,1.0,1.0,1.0,1,1.0,0.0,143.64285714285714
L2_observed,1.0,1.0,1.0,1,1.0,0.0,119.125
L3_private,0.0,0.5,0.3333333333333333,1,0.75,0.25,186.33333333333334
L3_private,1.0,0.875,1.0,1,1.0,0.0,161.70833333333334
L3_private,1.0,1.0,1.0,1,1.0,0.0,158.33333333333334
L3_private,1.0,0.9545454545454546,1.0,1,0.9523809523809523,0.0,144.6818181818182
L3_private,1.0,1.0,1.0,1,1.0,0.0,194.375
L3_private,0.0,0.75,0.16666666666666666,1,0.875,0.08333333333333333,138.83333333333334
L3_private,1.0,1.0,1.0,1,1.0,0.0,161.08333333333334
L3_private,1.0,0.875,0.5,1,1.0,0.0,128.625
L3_private,1.0,1.0,1.0,1,1.0,0.0,160.14285714285714
L3_private,0.0,0.125,0.3333333333333333,1,1.0,0.0,167.79166666666666
L0_none,0.0,0.40625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.65625,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.16666666666666666,0.3333333333333333,0,0.0,0.0,0.0
L0_none,1.0,0.8181818181818182,0.8333333333333334,0,0.0,0.0,0.0
L0_none,1.0,0.9166666666666666,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.5833333333333334,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.4166666666666667,0.8333333333333334,0,0.0,0.0,0.0
L0_none,1.0,0.9166666666666666,1.0,0,0.0,0.0,0.0
L0_none,0.0,0.2857142857142857,0.5,0,0.0,0.0,0.0
L0_none,0.0,0.125,0.3333333333333333,0,0.0,0.0,0.0
L2_observed,1.0,0.90625,0.8333333333333334,1,1.0,0.0,93.78125
L2_observed,1.0,0.9375,0.9166666666666666,1,1.0,0.0,128.15625
