experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
A3,A3/L0_none/same_family,L0_none,ipd,canonical,0,18,0.1,0,1,0.15,,0,6,0.034722222222222224,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,1,20,0.1,0,1,0.15,,0,0,0.181875,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,2,16,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,3,11,0.3,0,1,0.45,,0,0,0.12809917355371903,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,4,20,0.0,0,1,0.0,,0,0,0.13687500000000002,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,5,20,0.1,0,1,0.15,,0,0,0.165,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,6,20,0.1,0,1,0.15,,0,8,0.034722222222222224,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,7,20,0.1,0,1,0.15,,0,0,0.13499999999999998,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,8,7,0.2,0,1,0.3,,0,,,,0.0,0.0,0,,,,
A3,A3/L0_none/same_family,L0_none,ipd,canonical,9,20,1.0,1,1,1.0,,0,0,0.056874999999999995,,0.0,0.0,0,,,,
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,0,18,0.0,0,1,0.0,,0,0,0.14506172839506173,0.47058823529411764,0.0,0.0,36,4.0,0.09090909090909091,0.958041958041958,0.9507042253521126
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,1,20,0.0,0,1,0.0,,0,1,0.0,0.09090909090909091,0.0,0.0,40,4.0,0.08533653846153846,0.9622641509433962,0.9556962025316456
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,2,16,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,32,4.0,0.1072463768115942,0.952755905511811,0.9444444444444444
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,3,11,0.0,0,1,0.0,,0,1,0.0,0.08333333333333333,0.0,0.0,22,4.0,0.14105263157894737,0.9310344827586207,0.9186046511627907
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,4,20,0.0,0,1,0.0,,0,0,0.1625,0.35714285714285715,0.0,0.0,40,4.0,0.08040770101925254,0.9622641509433962,0.9556962025316456
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,5,20,0.0,0,1,0.0,,0,4,0.0,0.058823529411764705,0.0,0.0,40,4.0,0.08352941176470588,0.9622641509433962,0.9556962025316456
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,6,20,0.0,0,1,0.0,,0,1,0.023545706371191136,0.15,0.0,0.0,40,4.0,0.09662398137369034,0.9622641509433962,0.9556962025316456
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,7,20,0.1,0,1,0.15,,0,0,0.0225,0.05,0.0,0.0,40,4.0,0.07683352735739232,0.9622641509433962,0.9556962025316456
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,8,7,0.0,0,1,0.0,,0,1,0.0,0.14285714285714285,0.0,0.0,14,4.0,0.19666666666666666,0.8909090909090909,0.8703703703703703
A3,A3/L1_signal/same_family,L1_signal,ipd,canonical,9,20,0.1,0,1,0.15,,0,0,0.031875,0.0625,0.0,0.0,40,4.0,0.08618654073199528,0.9622641509433962,0.9556962025316456
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,0,18,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,36,15.583333333333334,0.09263657957244656,0.85,0.8050089445438282
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,1,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,11.3,0.16722745625841184,0.6873614190687362,0.5800000000000001
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,2,16,1.0,1,1,1.0,,0,0,0.02734375,0.8571428571428571,0.03125,0.0,32,9.84375,0.24101068999028183,0.5254777070063694,0.39616613418530355
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,3,11,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,22,11.090909090909092,0.16609938733832538,0.7325102880658436,0.6735537190082644
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,4,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,11.275,0.16051844466600199,0.7088888888888889,0.6258351893095768
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,5,20,1.0,1,1,1.0,,0,3,0.0,0.5555555555555556,0.0,0.0,40,12.975,0.16483860858664995,0.6718146718146718,0.5957446808510638
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,6,20,1.0,1,1,1.0,,0,0,0.0225,0.8,0.0,0.0,40,13.35,0.20565330256706085,0.5853658536585367,0.48308270676691734
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,7,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,14.45,0.0930299539170507,0.8630849220103987,0.8194444444444444
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,8,7,0.3,0,1,0.45,,0,0,0.05102040816326531,0.38461538461538464,0.0,0.0,14,15.714285714285714,0.3541666666666667,0.3835616438356164,0.2522935779816514
A3,A3/L2_observed/same_family,L2_observed,ipd,canonical,9,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,39,10.76923076923077,0.1409970238095238,0.7637231503579952,0.6770334928229664
A3,A3/L3_private/same_family,L3_private,ipd,canonical,0,18,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,36,10.38888888888889,0.14208284939992258,0.7613941018766757,0.706989247311828
