experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
B5,B5/none/none/L0_none/cross_origin,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/none/none/L2_observed/cross_origin,L2_observed,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/none/none/L3_private/cross_origin,L3_private,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/strong/none/L0_none/cross_origin,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/strong/none/L2_observed/cross_origin,L2_observed,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/strong/none/L3_private/cross_origin,L3_private,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/weak/none/L0_none/cross_origin,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/weak/none/L2_observed/cross_origin,L2_observed,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/weak/none/L3_private/cross_origin,L3_private,bertrand,canonical,0,3,,,0,0.0,0.09523809523809523,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/none/none/L0_none/same_origin_cn,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/none/none/L2_observed/same_origin_cn,L2_observed,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/none/none/L3_private/same_origin_cn,L3_private,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/strong/none/L0_none/same_origin_cn,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/strong/none/L2_observed/same_origin_cn,L2_observed,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/strong/none/L3_private/same_origin_cn,L3_private,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/weak/none/L0_none/same_origin_cn,L0_none,bertrand,canonical,0,3,,,0,0.0,0.3333333333333333,1,,,,0.0,0.0,0,,,,
B5,B5/weak/none/L2_observed/same_origin_cn,L2_observed,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
B5,B5/weak/none/L3_private/same_origin_cn,L3_private,bertrand,canonical,0,3,,,0,0.0,-0.14285714285714285,1,,,0.0,0.0,0.0,6,10.0,0.2404692082111437,0.8305084745762712,0.8275862068965517
