experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,100,20,,,0,0.0,-0.14285714285714285,1,,,,0.0,0.0,40,13.1,0.18188458728999268,0.7074569789674952,0.6091954022988506
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,101,12,,,0,0.0,-0.12857142857142856,1,,,,0.0,0.0,24,12.875,0.23526077097505668,0.5714285714285714,0.4820846905537459
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,102,20,,,0,0.0,-0.12857142857142856,1,,,0.0,0.05128205128205128,0.0,39,15.23076923076923,0.17834036568213785,0.6779089376053963,0.5827702702702703
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,103,1,,,0,0.0,-0.07142857142857142,1,,,,0.0,0.0,2,12.5,0.896551724137931,0.0,0.0
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,104,20,,,0,0.0,-0.14285714285714285,1,,,,0.025,0.0,40,12.35,0.21264157837047862,0.6247464503042597,0.5345528455284553
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,105,20,,,0,0.0,0.0,1,,,,0.0,0.0,38,13.947368421052632,0.19217207334273625,0.6918714555765595,0.5890151515151515
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,106,10,,,0,0.0,-0.12857142857142856,1,,,,0.0,0.0,20,16.6,0.21411901983663945,0.6646525679758308,0.5878787878787879
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,107,3,,,0,0.0,-0.11904761904761904,1,,,,0.0,0.0,6,12.166666666666666,0.5190476190476191,0.23611111111111116,0.18309859154929575
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,108,17,,,0,0.0,-0.11428571428571428,1,,,,0.0625,0.0,31,11.903225806451612,0.2937438905180841,0.44565217391304346,0.3542234332425068
M1,M1/neg/L2_observed/cross_origin,L2_observed,bertrand,canonical,109,20,,,0,0.0,0.39999999999999997,1,,,,0.05405405405405406,0.0,38,11.868421052631579,0.22184170471841705,0.6355555555555555,0.5189309576837416
