experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,0,10,0.2,0,1,0.2,,0,0,0.09,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,1,10,0.8,0,1,0.8,,0,0,0.24000000000000005,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,2,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,3,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,4,10,0.4,0,1,0.4,,0,0,0.16000000000000003,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,5,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,6,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,7,10,0.8,0,1,0.8,,0,1,0.09876543209876544,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,8,7,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L0_none/same_origin_cn,L0_none,battleship,canonical,9,10,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,0,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,20,19.1,0.2179023508137432,0.6272965879265091,0.5210526315789474
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,1,10,0.8,0,1,0.8,,0,5,0.16,0.26666666666666666,0.0,0.0,20,29.55,0.22701511335012595,0.6406779661016949,0.5449915110356536
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,2,10,0.0,0,1,0.0,,0,0,0.0,0.0,0.0,0.0,20,27.35,0.2797131147540984,0.47619047619047616,0.3339449541284404
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,3,10,1.0,1,1,1.0,,0,3,0.0,,0.0,0.0,20,25.9,0.28494077834179354,0.47388781431334626,0.3972868217054264
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,4,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,20,26.75,0.237677245104659,0.5767790262172285,0.4390243902439024
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,5,10,0.8,0,1,0.8,,0,0,0.09,,0.0,0.0,20,21.15,0.21739130434782608,0.6303317535545023,0.5463182897862233
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,6,10,1.0,1,1,1.0,,0,3,0.0,,0.0,0.0,20,18.95,0.2275476966030712,0.6005291005291005,0.4694960212201591
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,7,10,0.6,0,1,0.6,,0,0,0.20999999999999996,,0.0,0.0,20,28.35,0.2726671078755791,0.5335689045936396,0.3893805309734514
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,8,7,0.2,0,1,0.2,,0,0,0.12244897959183676,,0.0,0.0,14,21.0,0.3120978120978121,0.4368600682593856,0.31849315068493156
F1,F1/L2_observed/same_origin_cn,L2_observed,battleship,canonical,9,10,1.0,1,1,1.0,,0,2,0.0,,0.0,0.0,20,23.45,0.31323414252153486,0.4551282051282052,0.36188436830835113
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,0,10,0.2,0,1,0.2,,0,0,0.09,,0.0,0.0,20,21.7,0.2483606557377049,0.5565819861431871,0.4652777777777778
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,1,10,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,20,21.4,0.2320064334539606,0.5526932084309133,0.4483568075117371
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,2,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,20,17.7,0.29959308240081384,0.4362606232294618,0.3125
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,3,10,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,20,25.25,0.2974264705882353,0.43253968253968256,0.2842942345924453
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,4,10,0.0,0,1,0.0,,0,0,0.09,,0.0,0.0,20,26.1,0.23625043237634036,0.5566218809980806,0.44999999999999996
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,5,10,1.0,1,1,1.0,,0,4,0.0,,0.0,0.0,20,26.15,0.2274011299435028,0.578544061302682,0.44337811900191937
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,6,10,0.4,0,1,0.4,,0,2,0.1875,,0.0,0.0,20,26.25,0.29750085587127695,0.45610687022900764,0.32504780114722753
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,7,10,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,20,19.1,0.32007666506947774,0.4383202099737533,0.35
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,8,7,0.0,0,1,0.0,,0,0,0.0,,0.0,0.0,13,16.923076923076923,0.2852664576802508,0.5068493150684932,0.37155963302752293
F1,F1/L3_private/same_origin_cn,L3_private,battleship,canonical,9,10,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,20,23.05,0.18859011627906977,0.6673913043478261,0.5729847494553377
