experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,0,18,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,1,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,2,16,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,3,11,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,4,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,5,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,6,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,7,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,8,7,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,9,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,10,13,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/canonical/frontier_self,L0_none,ipd,canonical,11,17,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,0,18,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,36,26.97222222222222,0.17579206398031375,0.6391752577319587,0.5005159958720331
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,1,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,36.25,0.14149834348616008,0.7315389924085576,0.6325966850828729
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,2,16,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,32,28.46875,0.16447047340165935,0.676923076923077,0.5621562156215621
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,3,11,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,22,27.136363636363637,0.21054032472717593,0.5671140939597316,0.44201680672268906
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,4,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,29.875,0.12930616205725376,0.7361809045226131,0.6412405699916177
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,5,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,28.4,0.11644265795754302,0.7674008810572688,0.6834215167548501
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,6,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,24.175,0.15798687089715535,0.670807453416149,0.5419689119170985
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,7,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,31.075,0.1262397453165177,0.7673107890499195,0.685737308622079
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,8,7,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,14,29.357142857142858,0.2481536189069424,0.4951219512195122,0.3569682151589242
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,9,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,29.775,0.11903293450104847,0.7756302521008404,0.6837678721614802
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,10,13,1.0,1,1,1.0,,0,2,0.0,0.7,0.0,0.0,26,31.615384615384617,0.2113640570053674,0.5274056029232643,0.39146341463414636
A1,A1/L2_observed/canonical/frontier_self,L2_observed,ipd,canonical,11,17,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,34,29.441176470588236,0.15092371871275329,0.6970000000000001,0.6026026026026026
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,0,18,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,1,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,2,16,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,3,11,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,4,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,5,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,6,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,7,20,0.2,0,1,0.3,,0,0,0.056874999999999995,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,8,7,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,9,20,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,10,13,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L0_none/novel/frontier_self,L0_none,ipd,novel,11,17,1.0,1,1,1.0,,0,0,0.0,,0.0,0.0,0,,,,
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,0,18,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,36,28.02777777777778,0.1350167858706758,0.7371031746031746,0.6504468718967229
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,1,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,25.25,0.16189905646248315,0.6739345887016848,0.5734126984126984
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,2,16,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,32,27.3125,0.15251702940687822,0.6941580756013745,0.6009174311926606
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,3,11,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,22,31.59090909090909,0.18816021126760563,0.622478386167147,0.5007215007215007
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,4,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,31.7,0.13939738487777145,0.7134964483030781,0.6074249605055293
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,5,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,28.025,0.1393830794829131,0.725,0.6264521894548705
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,6,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,31.275,0.13082393330063757,0.752,0.6621297037630104
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,7,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,30.025,0.14416727806309612,0.7125,0.609674728940784
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,8,7,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,14,26.0,0.2669565217391304,0.4931129476584022,0.37016574585635365
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,9,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,40,29.9,0.13684586959113124,0.7288702928870293,0.6239530988274706
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,10,13,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,26,29.692307692307693,0.18015963511972635,0.6277561608300908,0.5051948051948052
A1,A1/L2_observed/novel/frontier_self,L2_observed,ipd,novel,11,17,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,34,31.08823529411765,0.14779217161164507,0.7149621212121212,0.5981042654028437
