experiment_id,cell_id,channel,game,familiarity,seed,n_rounds,coop_endstate,locked_in,coop_axis_defined,welfare_endstate,K_endstate,is_market_game,convergence_tau,stability_sigma,promise_keeping_rate,refusal_rate,refusal_only_rate,n_messages,mean_message_tokens,compression_ratio,ngram_reuse_bigram,ngram_reuse_trigram
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,700,20,0.8,0,1,0.9,,0,0,0.07749999999999999,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,701,7,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,702,13,0.4,0,1,0.6,,0,0,0.10059171597633135,1.0,0.0,0.0,2,3.0,1.457142857142857,0.19999999999999996,0.0
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,703,3,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,704,20,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,705,6,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,706,20,0.7,0,1,0.85,,0,0,0.046875,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,707,20,0.4,0,1,0.6,,0,0,0.08500000000000002,1.0,0.0,0.0,2,3.0,1.457142857142857,0.19999999999999996,0.0
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,708,20,0.4,0,1,0.6,,0,0,0.0875,1.0,0.0,0.0,2,3.0,1.457142857142857,0.19999999999999996,0.0
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,709,10,0.0,0,1,0.0,,0,0,0.052500000000000005,0.5,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,710,20,0.2,0,1,0.3,,0,6,0.061224489795918366,0.5,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,711,20,0.1,0,1,0.15,,0,0,0.181875,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,712,20,0.5,0,1,0.65,,0,0,0.11000000000000001,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,713,14,0.5,0,1,0.65,,0,0,0.09821428571428571,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,714,7,0.7,0,1,0.75,,0,0,0.13265306122448978,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,715,16,0.5,0,1,0.65,,0,0,0.1005859375,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,716,20,0.5,0,1,0.65,,0,0,0.136875,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,717,8,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,718,5,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,719,20,1.0,1,1,1.0,,0,0,0.1025,1.0,0.0,0.0,2,3.0,1.457142857142857,0.19999999999999996,0.0
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,720,13,0.5,0,1,0.75,,0,0,0.10946745562130179,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,721,12,0.5,0,1,0.65,,0,0,0.10416666666666667,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
P3,P3/intention/once/observed/self_local_14,L2_observed,ipd,canonical,722,9,1.0,1,1,1.0,,0,0,0.0,1.0,0.0,0.0,2,3.0,1.1714285714285715,0.4,0.25
